Name , OIII/Hb , NII/Ha , SII/Ha , OIII/OII , OIII/NII , OIII/SII , NII/SII , NII/OII , NII/SII;OIII/SII[log q] , NII/SII;OIII/SII[log z] , NII/SII;OIII/Hb[log q] , NII/SII;OIII/Hb[log z] , NII/SII;OIII/OII[log q] , NII/SII;OIII/OII[log z] , NII/OII;OIII/SII[log q] , NII/OII;OIII/SII[log z] , NII/OII;OIII/Hb[log q] , NII/OII;OIII/Hb[log z] , NII/OII;OIII/OII[log q] , NII/OII;OIII/OII[log z] , NII/Ha;OIII/Hb[log q] , NII/Ha;OIII/Hb[log z] , NII/Ha;OIII/OII[log q] , NII/Ha;OIII/OII[log z] , <q> , d[q] , <z> , d[z] , 
ID-35-54 , 0.1001 , -0.29202 , -0.19727 , -0.64182 , 0.5515 , -0.01349 , -0.09465 , -0.72297 , 7.10463 , 8.83718 , 7.21329 , 8.79906 , 7.09706 , 8.8456 , 7.09641 , 8.83545 , 7.2145 , 8.84217 , 7.09477 , 8.82978 , nan , nan , nan , nan , 7.13678 , 0.05983 , 8.83154 , 0.01683 , 
ID-35-55 , 0.09465 , -0.30471 , -0.18989 , -0.64632 , 0.54445 , -0.03611 , -0.11472 , -0.72494 , 7.07242 , 8.82085 , 7.185 , 8.78245 , 7.0776 , 8.82239 , 7.07922 , 8.83264 , 7.20128 , 8.84047 , 7.08986 , 8.82829 , nan , nan , nan , nan , 7.11756 , 0.05904 , 8.82118 , 0.02028 , 
ID-35-56 , -0.06897 , -0.42405 , -0.46473 , -0.58675 , 0.30288 , -0.04112 , 0.04077 , -0.50486 , 7.25684 , 8.97457 , 7.30938 , 8.95882 , 7.24349 , 8.98018 , 7.24136 , 8.96576 , 7.31312 , 8.97222 , 7.2343 , 8.96431 , nan , nan , nan , nan , 7.26642 , 0.03551 , 8.96931 , 0.00777 , 
ID-35-57 , -0.17488 , -0.35192 , -0.44319 , -0.52637 , 0.17704 , 0.03054 , 0.09137 , -0.46553 , 7.37661 , 9.00424 , 7.34829 , 9.01567 , nan , nan , 7.34605 , 8.9927 , 7.21113 , 8.98512 , 7.327 , 8.99137 , nan , nan , nan , nan , 7.32181 , 0.06436 , 8.99782 , 0.01214 , 
ID-35-58 , -0.27641 , -0.15046 , -0.26797 , -0.45562 , -0.12595 , -0.28361 , 0.11761 , -0.0544 , 7.30028 , 9.07642 , 7.36498 , 9.0476 , nan , nan , 7.52434 , 9.16378 , nan , nan , nan , nan , nan , nan , nan , nan , 7.39654 , 0.11531 , 9.09593 , 0.0605 , 
ID-35-59 , -0.1207 , -0.44971 , -0.28232 , -0.23919 , 0.32901 , -0.02907 , -0.1673 , -0.37742 , 7.01343 , 8.7655 , 6.96763 , 8.79299 , 7.34911 , 8.66346 , 7.38859 , 9.03613 , nan , nan , nan , nan , nan , nan , nan , nan , 7.17969 , 0.21981 , 8.81452 , 0.1579 , 
ID-35-60 , -0.20859 , -0.38467 , -0.13313 , -0.31159 , 0.17608 , -0.35357 , -0.25144 , -0.20946 , 6.81482 , 8.74256 , 6.82749 , 8.7389 , 7.20624 , 8.57714 , 7.27058 , 9.09904 , nan , nan , nan , nan , nan , nan , nan , nan , 7.02978 , 0.24239 , 8.78941 , 0.22036 , 
ID-35-61 , -0.18375 , -0.25295 , 0.12602 , -0.64783 , 0.18215 , -0.65855 , -0.37887 , -0.36815 , 6.60966 , 8.67575 , 6.72971 , 8.58918 , 6.8888 , 8.49756 , 6.93542 , 9.01565 , 7.40757 , 9.03331 , 7.23558 , 9.02701 , nan , nan , nan , nan , 6.96779 , 0.30244 , 8.80641 , 0.24641 , 
ID-36-11 , -0.09712 , -0.019 , 0.32989 , -0.79427 , 0.16213 , -0.65454 , -0.3488 , -0.48852 , 6.63549 , 8.70646 , 6.79974 , 8.59637 , 6.82474 , 8.57762 , 6.86135 , 8.95024 , 7.291 , 8.97931 , 7.0492 , 8.96136 , nan , nan , nan , nan , 6.91025 , 0.22877 , 8.79523 , 0.18989 , 
ID-36-12 , -0.45621 , -0.14233 , -0.10998 , -0.67823 , -0.31387 , -0.72699 , -0.03226 , 0.0165 , 6.94154 , 9.03783 , 6.98947 , 9.00299 , 7.12384 , 8.93037 , 7.18263 , 9.1656 , nan , nan , 7.3912 , 9.17475 , nan , nan , nan , nan , 7.12574 , 0.17763 , 9.06231 , 0.10587 , 
ID-36-13 , -0.09108 , -0.29808 , -0.09984 , -0.40763 , 0.20701 , -0.42931 , -0.19815 , -0.17647 , 6.84489 , 8.8144 , 6.94642 , 8.75616 , 7.17764 , 8.65787 , 7.23979 , 9.10777 , nan , nan , nan , nan , nan , nan , nan , nan , 7.05219 , 0.18717 , 8.83405 , 0.19357 , 
ID-36-14 , -0.02173 , -0.33446 , -0.14166 , -0.34635 , 0.31855 , -0.3309 , -0.1927 , -0.20816 , 6.88335 , 8.79936 , 6.98024 , 8.74263 , 7.2263 , 8.65221 , 7.29225 , 9.10094 , nan , nan , nan , nan , nan , nan , nan , nan , 7.09554 , 0.19503 , 8.82378 , 0.19445 , 
ID-36-15 , -0.01867 , -0.41673 , -0.27894 , -0.43218 , 0.39806 , -0.19043 , -0.1377 , -0.37945 , 6.98791 , 8.8284 , 7.06935 , 8.79192 , 7.20817 , 8.73621 , 7.237 , 9.02709 , nan , nan , 7.50246 , 9.03705 , nan , nan , nan , nan , 7.20098 , 0.19683 , 8.88414 , 0.13902 , 
ID-36-16 , 0.08438 , -0.51165 , -0.32668 , -0.38525 , 0.59602 , -0.02775 , -0.18487 , -0.54237 , 6.9941 , 8.7466 , 7.05373 , 8.72145 , 7.20429 , 8.6686 , 7.22228 , 8.94412 , nan , nan , 7.45511 , 8.9587 , nan , nan , nan , nan , 7.1859 , 0.17916 , 8.8079 , 0.1341 , 
ID-36-17 , 0.14006 , -0.48494 , -0.29338 , -0.33309 , 0.6808 , 0.03022 , -0.19146 , -0.55478 , 7.00781 , 8.72845 , 7.07999 , 8.70095 , 7.23688 , 8.65126 , 7.25094 , 8.94002 , nan , nan , 7.50904 , 8.95576 , nan , nan , nan , nan , 7.21693 , 0.19324 , 8.79529 , 0.14214 , 
ID-36-18 , 0.20102 , -0.54714 , -0.41886 , -0.2846 , 0.76702 , 0.179 , -0.12818 , -0.59178 , 7.15465 , 8.7672 , 7.23026 , 8.74343 , 7.34385 , 8.71637 , 7.35569 , 8.92766 , nan , nan , 7.5605 , 8.93665 , nan , nan , nan , nan , 7.32899 , 0.15385 , 8.81826 , 0.10556 , 
ID-36-19 , 0.24696 , -0.52641 , -0.40466 , -0.23697 , 0.8064 , 0.22423 , -0.12165 , -0.58286 , 7.18491 , 8.76646 , 7.28398 , 8.73777 , 7.39616 , 8.7156 , 7.40671 , 8.93629 , nan , nan , 7.65264 , 8.94752 , nan , nan , nan , nan , 7.38488 , 0.17497 , 8.82073 , 0.11215 , 
ID-36-20 , 0.24149 , -0.56165 , -0.43902 , -0.27707 , 0.80082 , 0.21563 , -0.12253 , -0.61523 , 7.17961 , 8.76697 , 7.27442 , 8.73849 , 7.35669 , 8.72165 , 7.36684 , 8.91684 , nan , nan , 7.55194 , 8.92226 , nan , nan , nan , nan , 7.3459 , 0.13763 , 8.81324 , 0.09841 , 
ID-36-21 , 0.212 , -0.58901 , -0.49116 , -0.28378 , 0.74148 , 0.18197 , -0.09776 , -0.56351 , 7.19381 , 8.79859 , 7.30508 , 8.76681 , 7.37485 , 8.752 , 7.38651 , 8.94443 , nan , nan , 7.58912 , 8.955 , nan , nan , nan , nan , 7.36987 , 0.14454 , 8.84337 , 0.0986 , 
ID-36-22 , 0.17249 , -0.54869 , -0.44265 , -0.3549 , 0.6887 , 0.11972 , -0.10595 , -0.58057 , 7.15316 , 8.80097 , 7.24143 , 8.77051 , 7.29899 , 8.75737 , 7.31109 , 8.93002 , nan , nan , 7.46779 , 8.93772 , nan , nan , nan , nan , 7.29449 , 0.11524 , 8.83932 , 0.08779 , 
ID-36-23 , 0.13717 , -0.50339 , -0.43184 , -0.42244 , 0.60278 , 0.0675 , -0.07145 , -0.56139 , 7.17031 , 8.84581 , 7.2811 , 8.80925 , 7.2707 , 8.81341 , 7.28086 , 8.93831 , nan , nan , 7.39815 , 8.94417 , nan , nan , nan , nan , 7.28023 , 0.08075 , 8.87019 , 0.06642 , 
ID-36-24 , 0.05637 , -0.48259 , -0.42432 , -0.48388 , 0.44903 , -0.07325 , -0.05817 , -0.4688 , 7.12453 , 8.88581 , 7.2334 , 8.84247 , 7.23496 , 8.84402 , 7.24667 , 8.98555 , nan , nan , 7.37903 , 8.9924 , nan , nan , nan , nan , 7.24372 , 0.09042 , 8.91005 , 0.07416 , 
ID-36-25 , -0.04172 , -0.40252 , -0.37971 , -0.53865 , 0.25695 , -0.22922 , -0.02271 , -0.33215 , 7.10634 , 8.95203 , 7.22049 , 8.89973 , 7.22543 , 8.89863 , 7.24744 , 9.0521 , nan , nan , 7.40078 , 9.05045 , nan , nan , nan , nan , 7.2401 , 0.10531 , 8.97059 , 0.07675 , 
ID-36-26 , -0.19007 , -0.54145 , -0.55623 , -0.55393 , 0.02441 , -0.41734 , 0.01488 , -0.12172 , 7.09315 , 9.02037 , 7.1809 , 8.97434 , 7.24494 , 8.94349 , 7.30777 , 9.13001 , nan , nan , 7.51189 , 9.13966 , nan , nan , nan , nan , 7.26773 , 0.15792 , 9.04157 , 0.08949 , 
ID-36-27 , -0.22723 , -0.39782 , -0.44398 , -0.6822 , -0.0499 , -0.46534 , 0.04625 , -0.17061 , 7.12758 , 9.05353 , 7.21617 , 9.00316 , nan , nan , 7.22056 , 9.10812 , nan , nan , 7.29975 , 9.1092 , nan , nan , nan , nan , 7.21602 , 0.07036 , 9.0685 , 0.05073 , 
ID-36-28 , -0.28474 , -0.46526 , -0.5026 , -0.68039 , -0.07053 , -0.49554 , 0.03744 , -0.1474 , 7.1048 , 9.05209 , 7.17974 , 9.0094 , nan , nan , 7.21813 , 9.11572 , nan , nan , 7.31372 , 9.11836 , nan , nan , nan , nan , 7.2041 , 0.08692 , 9.07389 , 0.05279 , 
ID-36-29 , -0.2713 , -0.40081 , -0.54365 , -0.70108 , -0.04564 , -0.37019 , 0.14294 , -0.18795 , 7.31593 , 9.11049 , 7.43724 , 9.05792 , nan , nan , 7.27843 , 9.10676 , nan , nan , 7.25962 , 9.10084 , nan , nan , nan , nan , 7.32281 , 0.0798 , 9.094 , 0.02438 , 
ID-36-30 , -0.35541 , -0.36699 , -0.56094 , -0.78345 , -0.08869 , -0.36569 , 0.19404 , -0.22372 , 7.41006 , 9.14663 , 7.53486 , 9.09556 , nan , nan , 7.24397 , 9.0924 , nan , nan , 7.16924 , 9.07972 , nan , nan , nan , nan , 7.33953 , 0.16458 , 9.10358 , 0.02951 , 
ID-36-31 , -0.34188 , -0.32808 , -0.48338 , -0.76868 , -0.05194 , -0.37196 , 0.1554 , -0.24132 , 7.33788 , 9.11998 , 7.433 , 9.07738 , nan , nan , 7.2271 , 9.08461 , 7.43461 , 9.08878 , 7.17716 , 9.07418 , nan , nan , nan , nan , 7.32195 , 0.11751 , 9.08899 , 0.01826 , 
ID-36-32 , -0.38595 , -0.34899 , -0.52277 , -0.80287 , -0.07849 , -0.38246 , 0.17388 , -0.24653 , 7.36768 , 9.13527 , 7.4597 , 9.09406 , nan , nan , 7.21609 , 9.0818 , 7.3149 , 9.08034 , 7.1409 , 9.06929 , nan , nan , nan , nan , 7.29985 , 0.12516 , 9.09215 , 0.02566 , 
ID-36-33 , -0.39688 , -0.31072 , -0.48786 , -0.74499 , -0.07795 , -0.38091 , 0.17724 , -0.18684 , 7.37432 , 9.13742 , 7.46298 , 9.09768 , nan , nan , 7.27026 , 9.10652 , nan , nan , 7.22136 , 9.09731 , nan , nan , nan , nan , 7.33223 , 0.10801 , 9.10973 , 0.01894 , 
ID-36-34 , -0.40628 , -0.35337 , -0.53967 , -0.69701 , -0.06846 , -0.36316 , 0.1864 , -0.14746 , 7.39711 , 9.14076 , 7.48297 , 9.10328 , nan , nan , 7.33054 , 9.12318 , nan , nan , 7.29276 , 9.11675 , nan , nan , nan , nan , 7.37584 , 0.08343 , 9.12099 , 0.01557 , 
ID-36-35 , -0.45503 , -0.3485 , -0.5709 , -0.67628 , -0.10024 , -0.35988 , 0.22249 , -0.0939 , 7.46363 , 9.16539 , 7.56113 , 9.12553 , nan , nan , 7.39582 , 9.14408 , nan , nan , 7.34782 , 9.13862 , nan , nan , nan , nan , 7.4421 , 0.09249 , 9.14341 , 0.0166 , 
ID-36-36 , -0.48446 , -0.35256 , -0.59298 , -0.71753 , -0.10478 , -0.35139 , 0.24052 , -0.12562 , 7.50898 , 9.17485 , 7.59799 , 9.13758 , nan , nan , 7.3673 , 9.13243 , nan , nan , 7.27935 , 9.12292 , nan , nan , nan , nan , 7.43841 , 0.14236 , 9.14195 , 0.02276 , 
ID-36-37 , -0.50678 , -0.31418 , -0.57396 , -0.72629 , -0.11977 , -0.3492 , 0.25988 , -0.11722 , 7.5741 , 9.18468 , 7.64314 , 9.14906 , nan , nan , 7.37918 , 9.13581 , nan , nan , 7.26154 , 9.12521 , nan , nan , nan , nan , 7.46449 , 0.1755 , 9.14869 , 0.0259 , 
ID-36-38 , -0.55414 , -0.26448 , -0.54052 , -0.81246 , -0.15795 , -0.37392 , 0.27614 , -0.16241 , 7.62513 , 9.19663 , 7.66389 , 9.16578 , nan , nan , 7.30297 , 9.11662 , 7.23105 , 9.11334 , 7.16155 , 9.1011 , nan , nan , nan , nan , 7.39692 , 0.23189 , 9.13869 , 0.04072 , 
ID-36-39 , -0.51382 , -0.15603 , -0.40812 , -0.82642 , -0.10988 , -0.35131 , 0.25219 , -0.22292 , 7.54806 , 9.18098 , 7.61566 , 9.14838 , nan , nan , 7.25912 , 9.09357 , 7.17217 , 9.08659 , 7.12553 , 9.07694 , nan , nan , nan , nan , 7.34411 , 0.22355 , 9.11729 , 0.04516 , 
ID-36-40 , -0.48255 , -0.12803 , -0.34472 , -0.85474 , -0.08804 , -0.36373 , 0.21679 , -0.27423 , 7.45195 , 9.16216 , 7.52735 , 9.13078 , nan , nan , 7.20632 , 9.07075 , 7.12667 , 9.0632 , 7.07683 , 9.05536 , nan , nan , nan , nan , 7.27783 , 0.20059 , 9.09645 , 0.0473 , 
ID-36-41 , -0.42323 , -0.17552 , -0.35139 , -0.88334 , -0.04955 , -0.36282 , 0.17597 , -0.34456 , 7.37833 , 9.13325 , 7.44515 , 9.10255 , nan , nan , 7.14765 , 9.03839 , 7.08778 , 9.03162 , 7.02061 , 9.02601 , nan , nan , nan , nan , 7.2159 , 0.18584 , 9.06636 , 0.04848 , 
ID-36-42 , -0.31691 , -0.19086 , -0.30827 , -0.82508 , 0.06419 , -0.30458 , 0.11751 , -0.40299 , 7.29278 , 9.07999 , 7.34268 , 9.05555 , nan , nan , 7.13961 , 9.01098 , 7.12715 , 9.00699 , 7.05462 , 9.00445 , nan , nan , nan , nan , 7.19137 , 0.12112 , 9.03159 , 0.03422 , 
ID-36-43 , -0.2181 , -0.25694 , -0.35465 , -0.72881 , 0.17647 , -0.2095 , 0.0978 , -0.4215 , 7.2903 , 9.04875 , 7.34241 , 9.02703 , nan , nan , 7.1902 , 9.005 , 7.21852 , 9.00288 , 7.13824 , 9.00045 , nan , nan , nan , nan , 7.23593 , 0.08098 , 9.01682 , 0.02077 , 
ID-36-44 , -0.13512 , -0.31141 , -0.3954 , -0.63018 , 0.26779 , -0.12827 , 0.08409 , -0.41781 , 7.29384 , 9.02468 , 7.34995 , 9.00464 , nan , nan , 7.24818 , 9.01024 , 7.3766 , 9.01159 , 7.23008 , 9.00661 , nan , nan , nan , nan , 7.29973 , 0.06319 , 9.01155 , 0.00785 , 
ID-36-45 , -0.05561 , -0.35384 , -0.4272 , -0.55455 , 0.35835 , -0.04543 , 0.07346 , -0.43566 , 7.30897 , 9.00289 , 7.37782 , 8.98082 , nan , nan , 7.30782 , 9.00494 , nan , nan , 7.3102 , 9.0031 , nan , nan , nan , nan , 7.3262 , 0.03443 , 8.99794 , 0.01145 , 
ID-36-46 , -0.00341 , -0.43456 , -0.49792 , -0.49478 , 0.42943 , 0.01859 , 0.06346 , -0.44991 , 7.32072 , 8.98409 , 7.41105 , 8.95671 , 7.34516 , 8.97632 , 7.35187 , 9.0005 , nan , nan , 7.37754 , 9.00023 , nan , nan , nan , nan , 7.36127 , 0.03441 , 8.98357 , 0.01829 , 
ID-36-47 , 0.04179 , -0.43909 , -0.49559 , -0.46462 , 0.49095 , 0.07489 , 0.05659 , -0.48292 , 7.34196 , 8.96738 , 7.44286 , 8.93701 , 7.36462 , 8.96112 , 7.36884 , 8.98522 , nan , nan , 7.39425 , 8.98642 , nan , nan , nan , nan , 7.38251 , 0.03851 , 8.96743 , 0.02027 , 
ID-36-48 , 0.06304 , -0.44436 , -0.5021 , -0.42305 , 0.51606 , 0.1051 , 0.05784 , -0.47031 , 7.36016 , 8.96303 , 7.46543 , 8.9311 , 7.40272 , 8.95127 , 7.41006 , 8.99402 , nan , nan , 7.45381 , 8.99576 , nan , nan , nan , nan , 7.41844 , 0.04235 , 8.96704 , 0.02788 , 
ID-36-49 , 0.07906 , -0.44844 , -0.49166 , -0.45203 , 0.55104 , 0.12485 , 0.04331 , -0.53357 , 7.3509 , 8.94604 , 7.45614 , 8.91494 , 7.3621 , 8.94433 , 7.3632 , 8.95837 , nan , nan , 7.37836 , 8.95791 , nan , nan , nan , nan , 7.38214 , 0.04251 , 8.94432 , 0.01766 , 
ID-36-50 , 0.07281 , -0.46134 , -0.48127 , -0.45799 , 0.56754 , 0.12035 , 0.02002 , -0.55832 , 7.31631 , 8.92502 , 7.41051 , 8.89881 , 7.33272 , 8.92195 , 7.33396 , 8.94338 , nan , nan , 7.35564 , 8.9429 , nan , nan , nan , nan , 7.34983 , 0.03669 , 8.92641 , 0.01833 , 
ID-36-51 , 0.02297 , -0.55563 , -0.52848 , -0.46504 , 0.52889 , 0.03962 , -0.02706 , -0.53171 , 7.21166 , 8.89498 , 7.25631 , 8.87789 , 7.27768 , 8.87382 , 7.28485 , 8.9543 , 7.44731 , 8.9653 , 7.36318 , 8.95785 , nan , nan , nan , nan , 7.30683 , 0.08468 , 8.92069 , 0.04287 , 
ID-36-52 , -0.01306 , -0.56455 , -0.55123 , -0.48158 , 0.46318 , -0.01042 , -0.01322 , -0.48438 , 7.20429 , 8.91781 , 7.24911 , 8.89949 , 7.27726 , 8.89323 , 7.28733 , 8.97957 , 7.47652 , 8.99143 , 7.37199 , 8.98417 , nan , nan , nan , nan , 7.31108 , 0.09801 , 8.94428 , 0.04555 , 
ID-36-53 , -0.00184 , -0.35767 , -0.33929 , -0.60822 , 0.45546 , -0.03032 , -0.01828 , -0.59618 , 7.18826 , 8.91677 , 7.24932 , 8.89214 , 7.18175 , 8.92418 , 7.18023 , 8.91173 , 7.25627 , 8.91939 , 7.17863 , 8.90851 , nan , nan , nan , nan , 7.20575 , 0.03666 , 8.91212 , 0.01125 , 
ID-36-54 , 0.0549 , -0.27174 , -0.24509 , -0.6693 , 0.47916 , -0.01741 , -0.02655 , -0.67845 , 7.18434 , 8.90627 , 7.29923 , 8.86834 , 7.1344 , 8.934 , 7.12729 , 8.86215 , 7.20862 , 8.86938 , 7.08894 , 8.85489 , nan , nan , nan , nan , 7.1738 , 0.0748 , 8.8825 , 0.03087 , 
ID-36-55 , 0.09114 , -0.23097 , -0.13182 , -0.67938 , 0.55001 , -0.01881 , -0.09905 , -0.75962 , 7.09743 , 8.83366 , 7.20255 , 8.79747 , 7.06798 , 8.85173 , 7.06498 , 8.81185 , 7.18156 , 8.81635 , 7.04487 , 8.80482 , nan , nan , nan , nan , 7.1099 , 0.06615 , 8.81931 , 0.02004 , 
ID-36-56 , -0.14819 , -0.3217 , -0.45465 , -0.68358 , 0.17351 , -0.08908 , 0.13304 , -0.46145 , 7.40488 , 9.05455 , 7.47709 , 9.02934 , nan , nan , 7.24143 , 8.98914 , 7.24801 , 8.98965 , 7.16405 , 8.98368 , nan , nan , nan , nan , 7.30709 , 0.12916 , 9.00927 , 0.03122 , 
ID-36-57 , -0.35255 , -0.31247 , -0.346 , -0.68077 , -0.04008 , -0.31346 , 0.03362 , -0.33369 , 7.15352 , 9.01678 , 7.14986 , 9.02014 , nan , nan , 7.1914 , 9.04602 , 7.18636 , 9.03797 , 7.22134 , 9.03981 , nan , nan , nan , nan , 7.1805 , 0.02953 , 9.03214 , 0.0129 , 
ID-36-58 , -0.21598 , -0.26055 , -0.21777 , -0.43309 , 0.04456 , -0.31257 , -0.04267 , -0.1632 , 7.05097 , 8.94947 , 7.09376 , 8.93219 , 7.29033 , 8.84833 , 7.36157 , 9.12026 , nan , nan , 7.74723 , 9.13728 , nan , nan , nan , nan , 7.30877 , 0.27752 , 8.99751 , 0.12593 , 
ID-36-59 , -0.14593 , -0.43049 , -0.32026 , -0.29441 , 0.28456 , -0.17754 , -0.11014 , -0.22701 , 7.02358 , 8.85413 , 7.03226 , 8.8522 , 7.3524 , 8.73958 , 7.41979 , 9.10268 , nan , nan , nan , nan , nan , nan , nan , nan , 7.20701 , 0.20864 , 8.88715 , 0.15335 , 
ID-36-60 , 0.08438 , -0.47211 , -0.19056 , -0.48791 , 0.69421 , -0.05025 , -0.28145 , -0.71911 , 6.8942 , 8.64743 , 6.95559 , 8.61769 , 7.05197 , 8.57745 , 7.07381 , 8.83518 , 7.19265 , 8.84379 , 7.23445 , 8.84152 , nan , nan , nan , nan , 7.06711 , 0.13143 , 8.72718 , 0.12578 , 
ID-36-61 , 0.27162 , 1.02359 , 1.36874 , -1.51934 , 0.77266 , -0.1013 , -0.34505 , -1.76309 , 6.82214 , 8.58673 , 7.05751 , 8.48539 , nan , nan , 6.50982 , 7.5465 , 7.17804 , 7.79481 , nan , nan , nan , nan , nan , nan , 6.89188 , 0.29448 , 8.10336 , 0.5115 , 
ID-37-11 , 0.06927 , 0.16124 , 0.13632 , -0.85742 , 0.24086 , -0.20641 , 0.02501 , -0.626 , 7.17225 , 8.99193 , 7.41559 , 8.90383 , nan , nan , 7.03505 , 8.88448 , 7.34003 , 8.90635 , 6.94745 , 8.87579 , nan , nan , nan , nan , 7.18207 , 0.19764 , 8.91248 , 0.04624 , 
ID-37-12 , -0.26301 , -0.16872 , -0.16483 , -0.55807 , -0.09429 , -0.54473 , -0.00379 , -0.01712 , 7.02701 , 9.02833 , 7.11496 , 8.97976 , 7.22729 , 8.9248 , 7.30281 , 9.16206 , nan , nan , 7.59689 , 9.17622 , nan , nan , nan , nan , 7.25379 , 0.21882 , 9.05423 , 0.11122 , 
ID-37-13 , -0.07142 , -0.20632 , -0.20952 , -0.21905 , 0.18939 , -0.26637 , 0.0033 , 0.05062 , 7.12261 , 8.98443 , 7.2357 , 8.92983 , 7.54706 , 8.85052 , 7.72326 , 9.20082 , nan , nan , nan , nan , nan , nan , nan , nan , 7.40716 , 0.2768 , 8.9914 , 0.15005 , 
ID-37-14 , 0.06348 , -0.25577 , -0.09059 , -0.35051 , 0.45229 , -0.17559 , -0.16509 , -0.34002 , 6.96455 , 8.79675 , 7.07565 , 8.74487 , 7.24492 , 8.68452 , 7.29178 , 9.04853 , nan , nan , 7.71493 , 9.06376 , nan , nan , nan , nan , 7.25837 , 0.28699 , 8.86769 , 0.17664 , 
ID-37-15 , 0.07994 , -0.49265 , -0.38391 , -0.3056 , 0.57259 , 0.00798 , -0.10864 , -0.42222 , 7.09645 , 8.81865 , 7.18401 , 8.79177 , 7.34322 , 8.74357 , 7.37254 , 9.01497 , nan , nan , 7.70276 , 9.02866 , nan , nan , nan , nan , 7.33979 , 0.23255 , 8.87952 , 0.13274 , 
ID-37-16 , 0.09276 , -0.51733 , -0.30849 , -0.2835 , 0.61009 , -0.04262 , -0.20875 , -0.44963 , 6.96432 , 8.72383 , 7.01567 , 8.69747 , 7.26376 , 8.62285 , 7.29498 , 8.99767 , nan , nan , 7.71111 , 9.01768 , nan , nan , nan , nan , 7.24997 , 0.29638 , 8.8119 , 0.18265 , 
ID-37-17 , 0.1547 , -0.5066 , -0.31273 , -0.36191 , 0.75197 , 0.09742 , -0.19377 , -0.65311 , 7.0334 , 8.71303 , 7.08583 , 8.69513 , 7.21411 , 8.65389 , 7.22537 , 8.88546 , nan , nan , 7.41602 , 8.89054 , nan , nan , nan , nan , 7.19495 , 0.14847 , 8.76761 , 0.11199 , 
ID-37-18 , 0.20417 , -0.54727 , -0.395 , -0.33094 , 0.81855 , 0.20425 , -0.15217 , -0.68735 , 7.1373 , 8.73714 , 7.19629 , 8.72058 , 7.27529 , 8.69629 , 7.28462 , 8.8706 , nan , nan , 7.43163 , 8.87084 , nan , nan , nan , nan , 7.26503 , 0.111 , 8.77909 , 0.0849 , 
ID-37-19 , 0.24233 , -0.60366 , -0.42819 , -0.30039 , 0.85261 , 0.21415 , -0.17537 , -0.68992 , 7.11341 , 8.71095 , 7.17998 , 8.69006 , 7.28137 , 8.664 , 7.29173 , 8.86949 , nan , nan , 7.46627 , 8.87176 , nan , nan , nan , nan , 7.26655 , 0.13387 , 8.76125 , 0.10122 , 
ID-37-20 , 0.23978 , -0.57164 , -0.41044 , -0.28938 , 0.81102 , 0.18717 , -0.1611 , -0.63766 , 7.11786 , 8.73063 , 7.20442 , 8.70371 , 7.3065 , 8.67846 , 7.31814 , 8.90145 , nan , nan , 7.50817 , 8.90657 , nan , nan , nan , nan , 7.29102 , 0.1463 , 8.78416 , 0.11096 , 
ID-37-21 , 0.21399 , -0.58435 , -0.43288 , -0.33838 , 0.76707 , 0.1526 , -0.15137 , -0.64235 , 7.11298 , 8.74707 , 7.20452 , 8.71894 , 7.26893 , 8.69877 , 7.28007 , 8.89604 , nan , nan , 7.44988 , 8.89924 , nan , nan , nan , nan , 7.26328 , 0.12367 , 8.79201 , 0.09795 , 
ID-37-22 , 0.1732 , -0.59623 , -0.44222 , -0.39269 , 0.69492 , 0.07893 , -0.1539 , -0.62552 , 7.07374 , 8.75806 , 7.17177 , 8.72659 , 7.22346 , 8.70684 , 7.23349 , 8.90043 , nan , nan , 7.39614 , 8.9065 , nan , nan , nan , nan , 7.21972 , 0.11719 , 8.79969 , 0.09651 , 
ID-37-23 , 0.14128 , -0.55653 , -0.43858 , -0.39074 , 0.6107 , 0.03136 , -0.11785 , -0.53995 , 7.09511 , 8.80467 , 7.20831 , 8.76768 , 7.25304 , 8.75131 , 7.26835 , 8.94892 , nan , nan , 7.44998 , 8.95969 , nan , nan , nan , nan , 7.25496 , 0.1284 , 8.84646 , 0.1004 , 
ID-37-24 , 0.07809 , -0.50957 , -0.43139 , -0.49182 , 0.47837 , -0.0629 , -0.07808 , -0.507 , 7.10513 , 8.86363 , 7.22117 , 8.81943 , 7.21365 , 8.82311 , 7.22496 , 8.96334 , nan , nan , 7.34473 , 8.97009 , nan , nan , nan , nan , 7.22193 , 0.08485 , 8.88792 , 0.07403 , 
ID-37-25 , -0.00929 , -0.40367 , -0.3067 , -0.48448 , 0.28703 , -0.27313 , -0.09688 , -0.30823 , 7.00249 , 8.88721 , 7.14663 , 8.82606 , 7.20381 , 8.79901 , 7.23843 , 9.06018 , nan , nan , 7.48709 , 9.06557 , nan , nan , nan , nan , 7.21569 , 0.17645 , 8.92761 , 0.12756 , 
ID-37-26 , -0.15189 , -0.36953 , -0.26377 , -0.62246 , 0.1059 , -0.46662 , -0.10567 , -0.26151 , 6.92824 , 8.91901 , 7.03637 , 8.85787 , 7.10129 , 8.82639 , 7.14367 , 9.07096 , nan , nan , 7.32922 , 9.07413 , nan , nan , nan , nan , 7.10776 , 0.14807 , 8.94967 , 0.11701 , 
