Name , OIII/Hb , NII/Ha , SII/Ha , OIII/OII , OIII/NII , OIII/SII , NII/SII , NII/OII , NII/SII;OIII/SII[log q] , NII/SII;OIII/SII[log z] , NII/SII;OIII/Hb[log q] , NII/SII;OIII/Hb[log z] , NII/SII;OIII/OII[log q] , NII/SII;OIII/OII[log z] , NII/OII;OIII/SII[log q] , NII/OII;OIII/SII[log z] , NII/OII;OIII/Hb[log q] , NII/OII;OIII/Hb[log z] , NII/OII;OIII/OII[log q] , NII/OII;OIII/OII[log z] , NII/Ha;OIII/Hb[log q] , NII/Ha;OIII/Hb[log z] , NII/Ha;OIII/OII[log q] , NII/Ha;OIII/OII[log z] , <q> , d[q] , <z> , d[z] , 
ID-18-37 , -0.07713 , -0.58232 , -0.50863 , -0.47393 , 0.31232 , -0.21364 , -0.07359 , -0.33389 , 7.05262 , 8.89815 , 7.13615 , 8.86549 , 7.22966 , 8.8237 , 7.26288 , 9.05217 , nan , nan , 7.48324 , 9.05466 , nan , nan , nan , nan , 7.23291 , 0.16236 , 8.93883 , 0.10788 , 
ID-18-38 , -0.06784 , -0.42174 , -0.38865 , -0.55337 , 0.3183 , -0.16427 , -0.03299 , -0.42208 , 7.11918 , 8.92887 , 7.19238 , 8.89852 , 7.20718 , 8.89151 , 7.22078 , 9.0065 , nan , nan , 7.32078 , 9.00925 , nan , nan , nan , nan , 7.21206 , 0.07234 , 8.94693 , 0.05739 , 
ID-18-39 , -0.10001 , -0.38486 , -0.34707 , -0.58581 , 0.298 , -0.20729 , -0.03769 , -0.41622 , 7.09717 , 8.93288 , 7.16771 , 8.90364 , 7.18128 , 8.89581 , 7.19598 , 9.00778 , 7.45643 , 9.01645 , 7.28206 , 9.00983 , nan , nan , nan , nan , 7.2301 , 0.12573 , 8.96107 , 0.05653 , 
ID-18-40 , -0.10741 , -0.34379 , -0.32596 , -0.64912 , 0.27669 , -0.21483 , -0.01773 , -0.45202 , 7.1177 , 8.95395 , 7.18837 , 8.92286 , 7.15491 , 8.93748 , 7.16241 , 8.98899 , 7.35048 , 8.99741 , 7.19908 , 8.99087 , nan , nan , nan , nan , 7.19549 , 0.08109 , 8.96526 , 0.03146 , 
ID-18-41 , -0.11051 , -0.31541 , -0.32213 , -0.67902 , 0.26948 , -0.20954 , 0.00681 , -0.46267 , 7.14852 , 8.97624 , 7.21727 , 8.9442 , 7.15534 , 8.9735 , 7.1578 , 8.9828 , 7.31959 , 8.99221 , 7.16775 , 8.98323 , nan , nan , nan , nan , 7.19438 , 0.06614 , 8.97536 , 0.01659 , 
ID-18-42 , -0.08492 , -0.27681 , -0.30912 , -0.67396 , 0.3007 , -0.16338 , 0.03241 , -0.47817 , 7.19668 , 8.9905 , 7.27981 , 8.95698 , nan , nan , 7.17773 , 8.97558 , 7.3384 , 8.98673 , 7.16633 , 8.9744 , nan , nan , nan , nan , 7.23179 , 0.07435 , 8.97684 , 0.0131 , 
ID-18-43 , -0.08189 , -0.27822 , -0.32831 , -0.6477 , 0.32097 , -0.12951 , 0.05019 , -0.46801 , 7.23454 , 8.99872 , 7.31298 , 8.97037 , nan , nan , 7.2088 , 8.98327 , 7.3673 , 8.99244 , 7.19418 , 8.98201 , nan , nan , nan , nan , 7.26356 , 0.07392 , 8.98536 , 0.01083 , 
ID-18-44 , -0.08512 , -0.32167 , -0.36779 , -0.61266 , 0.32951 , -0.12622 , 0.04621 , -0.44023 , 7.22932 , 8.99508 , 7.30309 , 8.96814 , nan , nan , 7.23241 , 8.99872 , 7.42782 , 9.0055 , 7.23638 , 8.9978 , nan , nan , nan , nan , 7.2858 , 0.08508 , 8.99305 , 0.01444 , 
ID-18-45 , -0.12245 , -0.33523 , -0.3876 , -0.61062 , 0.30575 , -0.10217 , 0.05246 , -0.45598 , 7.24628 , 8.99602 , 7.27781 , 8.98451 , nan , nan , 7.23665 , 8.99152 , 7.30996 , 8.99418 , 7.23199 , 8.99102 , nan , nan , nan , nan , 7.26054 , 0.0329 , 8.99145 , 0.00438 , 
ID-18-46 , -0.07046 , -0.34785 , -0.39914 , -0.59868 , 0.37035 , -0.06009 , 0.05138 , -0.48721 , 7.26114 , 8.988 , 7.326 , 8.96785 , nan , nan , 7.24175 , 8.97526 , 7.34861 , 8.983 , 7.23062 , 8.97391 , nan , nan , nan , nan , 7.28162 , 0.0526 , 8.9776 , 0.00793 , 
ID-18-47 , -0.0467 , -0.31774 , -0.36486 , -0.60776 , 0.39485 , -0.03569 , 0.04722 , -0.52485 , 7.26871 , 8.97948 , 7.34179 , 8.95724 , nan , nan , 7.23003 , 8.95414 , 7.31559 , 8.9614 , 7.20789 , 8.95108 , nan , nan , nan , nan , 7.2728 , 0.05624 , 8.96067 , 0.01119 , 
ID-18-48 , -0.01174 , -0.28883 , -0.34053 , -0.62154 , 0.44546 , 0.01433 , 0.0518 , -0.58407 , 7.30231 , 8.9742 , 7.3832 , 8.95014 , nan , nan , 7.21955 , 8.92158 , 7.26126 , 8.92647 , 7.17172 , 8.91487 , nan , nan , nan , nan , 7.26761 , 0.08079 , 8.93745 , 0.02446 , 
ID-18-49 , 0.00905 , -0.33411 , -0.37568 , -0.57349 , 0.47535 , 0.02426 , 0.04166 , -0.55609 , 7.29374 , 8.96297 , 7.38597 , 8.93564 , 7.25399 , 8.97711 , 7.24323 , 8.93889 , 7.3636 , 8.94737 , 7.22575 , 8.93486 , nan , nan , nan , nan , 7.29438 , 0.06654 , 8.94947 , 0.01713 , 
ID-18-50 , 0.03059 , -0.29765 , -0.32997 , -0.54861 , 0.5122 , 0.06731 , 0.03243 , -0.58349 , 7.30448 , 8.94635 , 7.39099 , 8.92162 , 7.26599 , 8.96023 , 7.25696 , 8.92508 , 7.34921 , 8.93149 , 7.23684 , 8.92042 , nan , nan , nan , nan , 7.30075 , 0.05952 , 8.9342 , 0.0159 , 
ID-18-51 , 0.06696 , -0.33883 , -0.3594 , -0.55573 , 0.57016 , 0.10137 , 0.02067 , -0.63642 , 7.30686 , 8.92908 , 7.40599 , 8.90111 , 7.24833 , 8.95011 , 7.24163 , 8.8956 , 7.31326 , 8.89904 , 7.20851 , 8.88844 , nan , nan , nan , nan , 7.28743 , 0.07065 , 8.91056 , 0.02384 , 
ID-18-52 , 0.12381 , -0.4189 , -0.40778 , -0.51253 , 0.64388 , 0.15 , -0.01102 , -0.67354 , 7.28966 , 8.89039 , 7.40678 , 8.859 , 7.25271 , 8.90413 , 7.24289 , 8.87697 , 7.36132 , 8.87886 , 7.23174 , 8.86887 , nan , nan , nan , nan , 7.29752 , 0.07126 , 8.8797 , 0.01591 , 
ID-18-53 , 0.18285 , -0.40184 , -0.35673 , -0.47021 , 0.71645 , 0.20247 , -0.04501 , -0.7177 , 7.2714 , 8.84856 , 7.40579 , 8.81545 , 7.25501 , 8.85542 , 7.24998 , 8.85116 , 7.40624 , 8.85376 , 7.25144 , 8.84311 , nan , nan , nan , nan , 7.30664 , 0.07735 , 8.84458 , 0.01491 , 
ID-18-54 , 0.24849 , -0.49472 , -0.40321 , -0.40168 , 0.78754 , 0.21297 , -0.09142 , -0.70607 , 7.21686 , 8.79986 , 7.37019 , 8.76154 , 7.26951 , 8.78531 , 7.27381 , 8.85922 , nan , nan , 7.3374 , 8.85369 , nan , nan , nan , nan , 7.29355 , 0.06051 , 8.81192 , 0.04294 , 
ID-18-55 , 0.30271 , -0.55669 , -0.38795 , -0.3243 , 0.902 , 0.28477 , -0.16864 , -0.77771 , 7.15636 , 8.70612 , 7.24284 , 8.68036 , 7.26507 , 8.67581 , 7.27133 , 8.81623 , nan , nan , 7.38577 , 8.81289 , nan , nan , nan , nan , 7.26428 , 0.08203 , 8.73828 , 0.07059 , 
ID-18-56 , 0.35314 , -0.64582 , -0.45543 , -0.28303 , 0.99684 , 0.32626 , -0.1903 , -0.79958 , 7.15199 , 8.67653 , 7.29904 , 8.64135 , 7.28295 , 8.64397 , 7.28962 , 8.80418 , nan , nan , 7.42101 , 8.80171 , nan , nan , nan , nan , 7.28892 , 0.09531 , 8.71355 , 0.08278 , 
ID-18-57 , 0.35046 , -0.68174 , -0.47218 , -0.26066 , 1.04087 , 0.36772 , -0.20946 , -0.83784 , 7.15383 , 8.64874 , 7.26412 , 8.62088 , 7.28523 , 8.6182 , 7.29108 , 8.77235 , nan , nan , 7.42464 , 8.77782 , nan , nan , nan , nan , 7.28378 , 0.0964 , 8.68759 , 0.08078 , 
ID-18-58 , 0.33862 , -0.74327 , -0.52397 , -0.24358 , 1.04234 , 0.36174 , -0.2192 , -0.82452 , 7.14064 , 8.63891 , 7.23743 , 8.61298 , 7.29218 , 8.60414 , 7.29848 , 8.78141 , nan , nan , 7.45287 , 8.78774 , nan , nan , nan , nan , 7.28432 , 0.11349 , 8.68503 , 0.09179 , 
ID-18-59 , 0.3329 , -0.69054 , -0.46849 , -0.25083 , 1.05436 , 0.37019 , -0.22196 , -0.84298 , 7.14219 , 8.63447 , 7.22968 , 8.61136 , 7.28223 , 8.60212 , 7.28838 , 8.769 , nan , nan , 7.43317 , 8.77498 , nan , nan , nan , nan , 7.27513 , 0.10599 , 8.67838 , 0.08628 , 
ID-18-60 , 0.31985 , -0.66996 , -0.42928 , -0.24749 , 1.02061 , 0.33587 , -0.24058 , -0.82395 , 7.10503 , 8.61934 , 7.2022 , 8.59356 , 7.26694 , 8.57983 , 7.2746 , 8.78141 , nan , nan , 7.44853 , 8.78788 , nan , nan , nan , nan , 7.25946 , 0.12566 , 8.6724 , 0.10346 , 
ID-18-61 , 0.33643 , -0.59147 , -0.33736 , -0.29557 , 1.0429 , 0.32679 , -0.25401 , -0.87637 , 7.0864 , 8.60586 , 7.2076 , 8.57361 , 7.21614 , 8.57134 , 7.2223 , 8.74479 , 7.45249 , 8.75487 , 7.36116 , 8.75016 , nan , nan , nan , nan , 7.25768 , 0.12921 , 8.66677 , 0.09198 , 
ID-18-62 , 0.30577 , -0.39416 , -0.26608 , -0.69213 , 0.81535 , -0.07283 , -0.12798 , -0.74728 , 7.04278 , 8.81468 , 7.3428 , 8.71734 , 7.03558 , 8.82043 , 7.03661 , 8.81648 , nan , nan , 7.03851 , 8.81169 , nan , nan , nan , nan , 7.09926 , 0.13618 , 8.79612 , 0.04416 , 
ID-18-63 , 0.30482 , -0.58334 , -0.52743 , -0.56772 , 0.88815 , 0.34458 , -0.05581 , -0.96811 , 7.33403 , 8.81395 , 7.5129 , 8.77604 , 7.17906 , 8.86991 , 7.16589 , 8.68042 , 7.24782 , 8.68606 , 7.04875 , 8.67293 , nan , nan , nan , nan , 7.24808 , 0.16048 , 8.74989 , 0.08248 , 
ID-18-64 , -0.008 , -0.57536 , -0.62157 , -0.75868 , 0.56736 , 0.27592 , 0.0463 , -0.9883 , 7.43744 , 8.92277 , 7.37745 , 8.94461 , nan , nan , 7.09999 , 8.65998 , 6.88379 , 8.64538 , 6.88468 , 8.64478 , nan , nan , nan , nan , 7.13667 , 0.26326 , 8.7635 , 0.15567 , 
ID-19-22 , -0.28948 , -0.16765 , -0.1599 , -0.5167 , -0.12183 , -0.52799 , -0.00766 , 0.00363 , 7.0257 , 9.02227 , 7.09466 , 8.98405 , 7.25253 , 8.90892 , 7.34197 , 9.17055 , nan , nan , 7.71895 , 9.18531 , nan , nan , nan , nan , 7.28676 , 0.27206 , 9.05422 , 0.12018 , 
ID-19-23 , -0.13161 , -0.26573 , -0.13264 , -0.52051 , 0.13412 , -0.42934 , -0.133 , -0.22416 , 6.91189 , 8.88297 , 7.00016 , 8.82761 , 7.14974 , 8.76396 , 7.20197 , 9.0886 , nan , nan , 7.49535 , 9.09966 , nan , nan , nan , nan , 7.15182 , 0.22422 , 8.93256 , 0.15344 , 
ID-19-24 , 0.00879 , -0.30494 , -0.28305 , -0.52628 , 0.31373 , -0.15555 , -0.02179 , -0.39252 , 7.13566 , 8.93808 , 7.25253 , 8.88624 , 7.23462 , 8.89616 , 7.25244 , 9.02197 , nan , nan , 7.37588 , 9.02423 , nan , nan , nan , nan , 7.25022 , 0.08539 , 8.95334 , 0.0666 , 
ID-19-25 , 0.31973 , -0.20592 , -0.16938 , -0.43113 , 0.70876 , 0.12703 , -0.03644 , -0.5946 , 7.24288 , 8.87005 , 7.64096 , 8.78052 , 7.29852 , 8.85464 , 7.30402 , 8.92218 , nan , nan , 7.36726 , 8.92338 , nan , nan , nan , nan , 7.37072 , 0.15736 , 8.87016 , 0.05877 , 
ID-19-26 , 0.40343 , -0.19073 , 0.0317 , -0.38759 , 0.97592 , 0.2237 , -0.22233 , -0.83361 , 7.06533 , 8.65906 , 7.34633 , 8.59123 , 7.17282 , 8.6258 , 7.17963 , 8.77377 , nan , nan , 7.27987 , 8.77253 , nan , nan , nan , nan , 7.2088 , 0.10804 , 8.68448 , 0.08442 , 
ID-19-27 , 0.30585 , -0.12468 , 0.17738 , -0.50441 , 0.91765 , 0.15256 , -0.30197 , -0.95894 , 6.95698 , 8.58383 , 7.13978 , 8.52612 , 7.02354 , 8.55675 , 7.03391 , 8.67929 , 7.26056 , 8.69306 , 7.10881 , 8.6843 , nan , nan , nan , nan , 7.08726 , 0.1069 , 8.62056 , 0.07363 , 
ID-19-28 , 0.30402 , -0.19652 , 0.1422 , -0.55838 , 0.94983 , 0.11682 , -0.33863 , -1.01383 , 6.91202 , 8.54925 , 7.09971 , 8.48354 , 6.96457 , 8.52455 , 6.97231 , 8.6307 , 7.20652 , 8.64872 , 7.03385 , 8.63516 , nan , nan , nan , nan , 7.0315 , 0.10728 , 8.57865 , 0.06878 , 
ID-19-29 , 0.44426 , -0.11206 , 0.18946 , -0.57819 , 1.09439 , 0.19695 , -0.30142 , -1.07656 , 6.97585 , 8.57613 , 7.3018 , 8.49266 , 6.97712 , 8.57511 , 6.9802 , 8.58105 , 7.39738 , 8.61062 , 6.98888 , 8.58155 , nan , nan , nan , nan , 7.10354 , 0.19303 , 8.56952 , 0.03988 , 
ID-19-30 , 0.3086 , -0.17159 , 0.0466 , -0.60994 , 0.93599 , 0.23296 , -0.21809 , -1.061 , 7.07455 , 8.66206 , 7.2092 , 8.6225 , 7.01861 , 8.68151 , 7.01069 , 8.59604 , 7.17284 , 8.60969 , 6.97206 , 8.59257 , nan , nan , nan , nan , 7.07632 , 0.09537 , 8.6274 , 0.03651 , 
ID-19-31 , 0.2403 , -0.35574 , -0.15422 , -0.56014 , 0.81224 , 0.10237 , -0.20142 , -0.86394 , 7.02635 , 8.70402 , 7.15622 , 8.66158 , 7.06696 , 8.68815 , 7.07081 , 8.74682 , 7.25957 , 8.75427 , 7.10385 , 8.74419 , nan , nan , nan , nan , 7.11396 , 0.08347 , 8.7165 , 0.03765 , 
ID-19-32 , 0.11942 , -0.44765 , -0.22297 , -0.51535 , 0.62678 , -0.07111 , -0.22458 , -0.66882 , 6.93828 , 8.71223 , 7.02056 , 8.67244 , 7.0795 , 8.65092 , 7.09737 , 8.86524 , 7.36122 , 8.88172 , 7.2312 , 8.87161 , nan , nan , nan , nan , 7.12135 , 0.15205 , 8.7757 , 0.10837 , 
ID-19-33 , 0.02746 , -0.49283 , -0.31239 , -0.58566 , 0.51117 , -0.11994 , -0.18034 , -0.64606 , 6.96758 , 8.76949 , 7.02283 , 8.74093 , 7.06613 , 8.72205 , 7.08067 , 8.87655 , 7.21634 , 8.88875 , 7.17776 , 8.88037 , nan , nan , nan , nan , 7.08855 , 0.0936 , 8.81302 , 0.07704 , 
ID-19-34 , -0.02156 , -0.49651 , -0.29583 , -0.58257 , 0.41028 , -0.25302 , -0.20058 , -0.53014 , 6.90156 , 8.77477 , 6.97184 , 8.73522 , 7.05193 , 8.69542 , 7.07563 , 8.94013 , 7.3563 , 8.96092 , 7.22806 , 8.94964 , nan , nan , nan , nan , 7.09756 , 0.16779 , 8.84268 , 0.12064 , 
ID-19-35 , -0.09085 , -0.49169 , -0.33332 , -0.60198 , 0.29907 , -0.32015 , -0.15827 , -0.4401 , 6.92267 , 8.83361 , 6.98937 , 8.79321 , 7.07267 , 8.75475 , 7.09888 , 8.9916 , 7.41558 , 9.00494 , 7.24584 , 8.99843 , nan , nan , nan , nan , 7.12417 , 0.17988 , 8.89609 , 0.11481 , 
ID-19-36 , -0.04632 , -0.55187 , -0.43795 , -0.51936 , 0.34495 , -0.2168 , -0.11382 , -0.41638 , 7.00421 , 8.85843 , 7.09413 , 8.82092 , 7.16592 , 8.78757 , 7.1893 , 9.00733 , nan , nan , 7.36858 , 9.01385 , nan , nan , nan , nan , 7.16443 , 0.13501 , 8.89762 , 0.10616 , 
ID-19-37 , -0.09468 , -0.44363 , -0.37609 , -0.57639 , 0.31335 , -0.22098 , -0.06744 , -0.42285 , 7.05702 , 8.90584 , 7.1336 , 8.87586 , 7.16376 , 8.85896 , 7.18122 , 9.00387 , 7.45181 , 9.01352 , 7.29022 , 9.00751 , nan , nan , nan , nan , 7.21294 , 0.13933 , 8.94426 , 0.07181 , 
ID-19-38 , -0.11997 , -0.44989 , -0.44816 , -0.58936 , 0.26991 , -0.20229 , -0.00163 , -0.3887 , 7.1414 , 8.96682 , 7.20118 , 8.94002 , 7.20785 , 8.93648 , 7.22195 , 9.02194 , nan , nan , 7.29516 , 9.02166 , nan , nan , nan , nan , 7.21351 , 0.05505 , 8.97738 , 0.04221 , 
ID-19-39 , -0.16374 , -0.43715 , -0.44036 , -0.64272 , 0.21721 , -0.24714 , 0.00331 , -0.39227 , 7.13 , 8.98054 , 7.18181 , 8.95699 , 7.17626 , 8.95832 , 7.18812 , 9.01841 , 7.38306 , 9.02208 , 7.22986 , 9.01696 , nan , nan , nan , nan , 7.21485 , 0.08833 , 8.99222 , 0.03071 , 
ID-19-40 , -0.17356 , -0.3768 , -0.38462 , -0.66234 , 0.18558 , -0.27824 , 0.00791 , -0.37619 , 7.12407 , 8.99078 , 7.18183 , 8.96371 , 7.16712 , 8.96939 , 7.17998 , 9.02577 , 7.40721 , 9.02996 , 7.21931 , 9.02279 , nan , nan , nan , nan , 7.21325 , 0.09983 , 9.0004 , 0.02973 , 
ID-19-41 , -0.14029 , -0.31376 , -0.33759 , -0.65857 , 0.21378 , -0.24006 , 0.02393 , -0.39459 , 7.16046 , 8.99672 , 7.22129 , 8.96704 , 7.18254 , 8.98499 , 7.19109 , 9.0175 , 7.42883 , 9.02364 , 7.21454 , 9.01513 , nan , nan , nan , nan , 7.23312 , 0.09838 , 9.00084 , 0.02196 , 
ID-19-42 , -0.11612 , -0.33254 , -0.37585 , -0.66191 , 0.24917 , -0.17276 , 0.04341 , -0.44574 , 7.21099 , 9.00058 , 7.26849 , 8.97532 , nan , nan , 7.19624 , 8.99394 , 7.34699 , 8.99955 , 7.18997 , 8.99299 , nan , nan , nan , nan , 7.24254 , 0.06612 , 8.99248 , 0.01015 , 
ID-19-43 , -0.11906 , -0.32796 , -0.37861 , -0.65635 , 0.27433 , -0.15286 , 0.05075 , -0.45274 , 7.2284 , 9.00301 , 7.27816 , 8.98211 , nan , nan , 7.20447 , 8.99108 , 7.32435 , 8.99597 , 7.19226 , 8.99022 , nan , nan , nan , nan , 7.24553 , 0.05499 , 8.99248 , 0.00771 , 
ID-19-44 , -0.11723 , -0.34566 , -0.39637 , -0.64396 , 0.29386 , -0.13311 , 0.05081 , -0.46005 , 7.23441 , 8.99979 , 7.28001 , 8.9816 , nan , nan , 7.2124 , 8.98786 , 7.31159 , 8.9928 , 7.20063 , 8.98693 , nan , nan , nan , nan , 7.24781 , 0.04681 , 8.9898 , 0.00686 , 
ID-19-45 , -0.11959 , -0.36019 , -0.40895 , -0.62317 , 0.30602 , -0.11027 , 0.04886 , -0.46403 , 7.23824 , 8.99453 , 7.27444 , 8.98076 , nan , nan , 7.225 , 8.98657 , 7.29802 , 8.99082 , 7.21775 , 8.98591 , nan , nan , nan , nan , 7.25069 , 0.03429 , 8.98772 , 0.00522 , 
ID-19-46 , -0.07465 , -0.30336 , -0.36526 , -0.60776 , 0.36965 , -0.04843 , 0.062 , -0.49732 , 7.28558 , 8.99464 , 7.34002 , 8.97761 , nan , nan , 7.24206 , 8.96985 , 7.31781 , 8.97634 , 7.21867 , 8.96736 , nan , nan , nan , nan , 7.28083 , 0.05065 , 8.97716 , 0.01068 , 
ID-19-47 , -0.03742 , -0.2747 , -0.3516 , -0.60222 , 0.41573 , -0.00275 , 0.07699 , -0.52248 , 7.33438 , 8.99871 , 7.40134 , 8.97793 , nan , nan , 7.25377 , 8.95737 , 7.33997 , 8.96402 , 7.21374 , 8.95285 , nan , nan , nan , nan , 7.30864 , 0.07459 , 8.97018 , 0.01855 , 
ID-19-48 , -0.036 , -0.2838 , -0.35546 , -0.59027 , 0.4242 , 0.01487 , 0.07176 , -0.53338 , 7.33196 , 8.992 , 7.3938 , 8.97341 , nan , nan , 7.25923 , 8.95187 , 7.31915 , 8.95705 , 7.21997 , 8.94719 , nan , nan , nan , nan , 7.30482 , 0.06734 , 8.9643 , 0.01837 , 
ID-19-49 , -0.01843 , -0.30627 , -0.36744 , -0.5765 , 0.45622 , 0.03437 , 0.06127 , -0.5496 , 7.3263 , 8.97914 , 7.39288 , 8.9597 , nan , nan , 7.2609 , 8.94335 , 7.32038 , 8.94855 , 7.22569 , 8.93851 , nan , nan , nan , nan , 7.30523 , 0.06451 , 8.95385 , 0.01618 , 
ID-19-50 , 0.00621 , -0.29281 , -0.34008 , -0.55796 , 0.49582 , 0.06335 , 0.04737 , -0.57393 , 7.32294 , 8.96099 , 7.39294 , 8.94105 , 7.27341 , 8.97833 , 7.26345 , 8.93058 , 7.31898 , 8.93512 , 7.23236 , 8.92539 , nan , nan , nan , nan , 7.30068 , 0.05681 , 8.94524 , 0.02036 , 
ID-19-51 , 0.04128 , -0.34701 , -0.37845 , -0.52742 , 0.55267 , 0.10781 , 0.03154 , -0.60369 , 7.32536 , 8.93811 , 7.39976 , 8.91762 , 7.28354 , 8.95316 , 7.2761 , 8.91544 , 7.32831 , 8.91897 , 7.24766 , 8.91019 , nan , nan , nan , nan , 7.31012 , 0.0536 , 8.92558 , 0.01652 , 
ID-19-52 , 0.09225 , -0.40466 , -0.40767 , -0.51796 , 0.62159 , 0.14746 , 0.00311 , -0.66231 , 7.30777 , 8.90418 , 7.40045 , 8.8795 , 7.26234 , 8.92077 , 7.25304 , 8.88373 , 7.31333 , 8.88342 , 7.23161 , 8.87545 , nan , nan , nan , nan , 7.29476 , 0.06077 , 8.89118 , 0.01757 , 
ID-19-53 , 0.15501 , -0.4078 , -0.38412 , -0.4743 , 0.69739 , 0.19137 , -0.02358 , -0.68926 , 7.29491 , 8.87104 , 7.41544 , 8.8401 , 7.27306 , 8.88009 , 7.26961 , 8.86865 , 7.40118 , 8.87112 , 7.25694 , 8.86138 , nan , nan , nan , nan , 7.31852 , 0.07076 , 8.86539 , 0.01376 , 
ID-19-54 , 0.20365 , -0.4664 , -0.39491 , -0.40827 , 0.74288 , 0.21821 , -0.07139 , -0.69787 , 7.24425 , 8.81954 , 7.36772 , 8.78945 , 7.28376 , 8.80997 , 7.28759 , 8.86471 , nan , nan , 7.3341 , 8.85862 , nan , nan , nan , nan , 7.30348 , 0.04799 , 8.82846 , 0.03228 , 
ID-19-55 , 0.28815 , -0.56901 , -0.44033 , -0.29108 , 0.85504 , 0.26487 , -0.12859 , -0.68454 , 7.19624 , 8.75242 , 7.31821 , 8.72119 , 7.33722 , 8.71713 , 7.34474 , 8.87649 , nan , nan , 7.48111 , 8.87608 , nan , nan , nan , nan , 7.3355 , 0.10122 , 8.78866 , 0.08115 , 
ID-19-56 , 0.33073 , -0.63277 , -0.4692 , -0.23149 , 0.95338 , 0.32992 , -0.16347 , -0.72488 , 7.18489 , 8.70442 , 7.29257 , 8.67817 , 7.36044 , 8.66667 , 7.36565 , 8.85509 , nan , nan , 7.53255 , 8.85486 , nan , nan , nan , nan , 7.34722 , 0.12669 , 8.75184 , 0.09513 , 
ID-19-57 , 0.3642 , -0.65323 , -0.49653 , -0.21954 , 1.02609 , 0.39831 , -0.1566 , -0.77445 , 7.22692 , 8.70161 , 7.35681 , 8.67678 , 7.3789 , 8.67274 , 7.38112 , 8.82315 , nan , nan , 7.50899 , 8.82272 , nan , nan , nan , nan , 7.37055 , 0.1002 , 8.7394 , 0.07705 , 
ID-19-58 , 0.35101 , -0.70195 , -0.52142 , -0.20279 , 1.03825 , 0.39736 , -0.18043 , -0.78058 , 7.19931 , 8.67603 , 7.30694 , 8.65325 , 7.37174 , 8.64301 , 7.37432 , 8.81618 , nan , nan , 7.53329 , 8.81979 , nan , nan , nan , nan , 7.35712 , 0.12142 , 8.72165 , 0.08876 , 
ID-19-59 , 0.34598 , -0.63747 , -0.45496 , -0.22918 , 1.03731 , 0.40227 , -0.18241 , -0.81386 , 7.19983 , 8.67311 , 7.29619 , 8.65233 , 7.34377 , 8.64455 , 7.34675 , 8.79036 , nan , nan , 7.47707 , 8.79575 , nan , nan , nan , nan , 7.33272 , 0.10019 , 8.71122 , 0.07546 , 
ID-19-60 , 0.34289 , -0.62691 , -0.41454 , -0.29927 , 1.02409 , 0.35004 , -0.21227 , -0.86158 , 7.1417 , 8.6485 , 7.24709 , 8.61976 , 7.24544 , 8.62135 , 7.24973 , 8.75566 , nan , nan , 7.36554 , 8.75973 , nan , nan , nan , nan , 7.2499 , 0.07923 , 8.681 , 0.07095 , 
ID-19-61 , 0.38337 , -0.44013 , -0.20803 , -0.36427 , 1.01997 , 0.32217 , -0.232 , -0.91845 , 7.10674 , 8.63123 , 7.29372 , 8.58623 , 7.18241 , 8.60986 , 7.18757 , 8.71611 , nan , nan , 7.25838 , 8.71857 , nan , nan , nan , nan , 7.20576 , 0.07278 , 8.6524 , 0.06139 , 
ID-19-62 , 0.32212 , -0.25642 , -0.1444 , -0.54315 , 0.82336 , 0.19197 , -0.11192 , -0.84705 , 7.18116 , 8.78214 , 7.4088 , 8.72666 , 7.15089 , 8.79626 , 7.14718 , 8.76278 , nan , nan , 7.12667 , 8.75578 , nan , nan , nan , nan , 7.20294 , 0.11671 , 8.76472 , 0.0266 , 
ID-19-63 , 0.30303 , -0.43174 , -0.42593 , -0.56523 , 0.8364 , 0.31163 , -0.00572 , -0.88258 , 7.38516 , 8.86784 , 7.70135 , 8.80385 , 7.22089 , 8.92483 , 7.20665 , 8.73998 , 7.36712 , 8.74686 , 7.09078 , 8.73199 , nan , nan , nan , nan , 7.32866 , 0.21291 , 8.80256 , 0.07901 , 
ID-19-64 , 0.16767 , -0.53584 , -0.62818 , -0.53887 , 0.70351 , 0.37595 , 0.09244 , -0.82238 , 7.58868 , 8.94913 , 7.73067 , 8.91934 , nan , nan , 7.31388 , 8.78337 , 7.21151 , 8.77766 , 7.1418 , 8.77204 , nan , nan , nan , nan , 7.39731 , 0.25225 , 8.84031 , 0.08648 , 
ID-19-65 , 0.04618 , -0.55381 , -0.63887 , 0.73451 , 0.59998 , 0.30145 , 0.08516 , 0.51822 , 7.51667 , 8.95434 , 7.49568 , 8.95717 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 7.50617 , 0.01484 , 8.95576 , 0.002 , 
ID-20-20 , -0.20133 , -0.17909 , -0.36191 , -0.63024 , 0.00514 , -0.28175 , 0.18292 , -0.16557 , 7.41924 , 9.12371 , 7.59368 , 9.05954 , nan , nan , 7.38891 , 9.12137 , nan , nan , 7.37542 , 9.1145 , nan , nan , nan , nan , 7.44431 , 0.10125 , 9.10478 , 0.03041 , 
ID-20-22 , -0.28904 , -0.18607 , -0.06871 , -0.67449 , -0.10297 , -0.64337 , -0.11726 , -0.14838 , 6.8618 , 8.9454 , 6.95352 , 8.88605 , 7.0563 , 8.828 , 7.10863 , 9.10771 , nan , nan , 7.32131 , 9.11853 , nan , nan , nan , nan , 7.06031 , 0.17413 , 8.97714 , 0.13095 , 
