Name , OIII/Hb , NII/Ha , SII/Ha , OIII/OII , OIII/NII , OIII/SII , NII/SII , NII/OII , NII/SII;OIII/SII[log q] , NII/SII;OIII/SII[log z] , NII/SII;OIII/Hb[log q] , NII/SII;OIII/Hb[log z] , NII/SII;OIII/OII[log q] , NII/SII;OIII/OII[log z] , NII/OII;OIII/SII[log q] , NII/OII;OIII/SII[log z] , NII/OII;OIII/Hb[log q] , NII/OII;OIII/Hb[log z] , NII/OII;OIII/OII[log q] , NII/OII;OIII/OII[log z] , NII/Ha;OIII/Hb[log q] , NII/Ha;OIII/Hb[log z] , NII/Ha;OIII/OII[log q] , NII/Ha;OIII/OII[log z] , <q> , d[q] , <z> , d[z] , 
ID-35-37 , -0.25452 , -0.07273 , -0.26968 , -0.97445 , -0.00385 , -0.29342 , 0.19705 , -0.48398 , 7.44076 , 9.13574 , 7.60451 , 9.07458 , nan , nan , 7.08299 , 8.96632 , 7.09299 , 8.96848 , 6.91087 , 8.95504 , nan , nan , nan , nan , 7.22642 , 0.28585 , 9.02003 , 0.08083 , 
ID-35-38 , -0.40043 , -0.23567 , -0.48857 , -0.89059 , -0.18008 , -0.39066 , 0.25299 , -0.24694 , 7.54531 , 9.18716 , 7.68632 , 9.12064 , nan , nan , 7.21019 , 9.08117 , 7.27989 , 9.07873 , 7.0492 , 9.06426 , nan , nan , nan , nan , 7.35418 , 0.25793 , 9.10639 , 0.04976 , 
ID-35-39 , -0.39946 , -0.30391 , -0.59438 , -0.80505 , -0.1831 , -0.34703 , 0.29057 , -0.16745 , 7.6772 , 9.19999 , 7.86707 , 9.12528 , nan , nan , 7.32307 , 9.11632 , nan , nan , 7.16757 , 9.09965 , nan , nan , nan , nan , 7.50873 , 0.32023 , 9.13531 , 0.04441 , 
ID-35-40 , -0.60013 , -0.39378 , -0.67499 , -0.90751 , -0.32262 , -0.50945 , 0.28131 , -0.11675 , 7.62376 , 9.2192 , 7.66755 , 9.17374 , nan , nan , 7.23313 , 9.12684 , 7.26959 , 9.13144 , 7.07451 , 9.11264 , nan , nan , nan , nan , 7.37371 , 0.25932 , 9.15277 , 0.04356 , 
ID-35-41 , -0.58326 , -0.38597 , -0.65596 , -0.80978 , -0.28069 , -0.4603 , 0.27008 , -0.0794 , 7.59294 , 9.20624 , 7.62811 , 9.17091 , nan , nan , 7.3148 , 9.14366 , 7.4256 , 9.15092 , 7.1909 , 9.13254 , nan , nan , nan , nan , 7.43047 , 0.18456 , 9.16086 , 0.02897 , 
ID-35-42 , -0.60161 , -0.38643 , -0.67835 , -0.76686 , -0.30858 , -0.48208 , 0.29202 , 0.00725 , 7.66341 , 9.22052 , 7.70723 , 9.17519 , nan , nan , 7.3914 , 9.17372 , nan , nan , 7.26134 , 9.16733 , nan , nan , nan , nan , 7.50584 , 0.21468 , 9.18419 , 0.02446 , 
ID-35-43 , -0.68671 , -0.36857 , -0.6626 , -0.77145 , -0.39764 , -0.56217 , 0.29413 , 0.08484 , 7.65938 , 9.23341 , 7.70706 , 9.18421 , nan , nan , 7.39714 , 9.19397 , nan , nan , 7.26558 , 9.18372 , nan , nan , nan , nan , 7.50729 , 0.21103 , 9.19883 , 0.02353 , 
ID-35-44 , -0.77947 , -0.33819 , -0.60825 , -0.90793 , -0.48353 , -0.6794 , 0.27015 , 0.04161 , 7.56404 , 9.23915 , 7.60923 , 9.19059 , nan , nan , 7.23853 , 9.17561 , 7.39761 , 9.17664 , 7.10998 , 9.16995 , nan , nan , nan , nan , 7.38388 , 0.21188 , 9.19039 , 0.0283 , 
ID-35-45 , -0.91641 , -0.32545 , -0.54729 , -1.08603 , -0.61365 , -0.87998 , 0.22193 , 0.01589 , 7.40217 , 9.24471 , 7.43583 , 9.19609 , nan , nan , 7.06993 , 9.15869 , 7.11304 , 9.1615 , 6.95076 , 9.15064 , nan , nan , nan , nan , 7.19435 , 0.21385 , 9.18233 , 0.03898 , 
ID-35-46 , -0.73736 , -0.30055 , -0.53104 , -0.87232 , -0.40721 , -0.62519 , 0.23059 , -0.01654 , 7.45218 , 9.21016 , 7.47364 , 9.17969 , nan , nan , 7.23099 , 9.15819 , 7.28771 , 9.16348 , 7.13983 , 9.15134 , nan , nan , nan , nan , 7.31687 , 0.14358 , 9.17257 , 0.02347 , 
ID-35-47 , -0.37005 , -0.28412 , -0.52864 , -0.44455 , -0.03809 , -0.26241 , 0.24461 , 0.06248 , 7.54901 , 9.1627 , 7.68181 , 9.11093 , nan , nan , 7.74937 , 9.20523 , nan , nan , nan , nan , nan , nan , nan , nan , 7.66006 , 0.10194 , 9.15962 , 0.04722 , 
ID-35-48 , -0.23369 , -0.20455 , -0.53188 , -0.28134 , 0.12311 , -0.02902 , 0.32743 , 0.07511 , 7.87364 , 9.17311 , 8.4046 , 9.09725 , nan , nan , 8.71699 , 9.22928 , nan , nan , nan , nan , nan , nan , nan , nan , 8.33174 , 0.42637 , 9.16655 , 0.06626 , 
ID-35-49 , -0.25594 , -0.21656 , -0.45653 , -0.22237 , 0.11287 , -0.11862 , 0.24007 , 0.13632 , 7.60826 , 9.13459 , 7.79915 , 9.08277 , nan , nan , 8.41271 , 9.24356 , nan , nan , nan , nan , nan , nan , nan , nan , 7.94004 , 0.42032 , 9.15364 , 0.08207 , 
ID-35-50 , -0.30474 , -0.32063 , -0.64189 , -0.15614 , 0.08002 , -0.06722 , 0.32135 , 0.23244 , 7.8386 , 9.17541 , 8.19403 , 9.11425 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 8.01632 , 0.25133 , 9.14483 , 0.04325 , 
ID-35-51 , -0.4481 , -0.33001 , -0.75945 , -0.32563 , -0.07279 , -0.09394 , 0.42954 , 0.19784 , 8.30262 , 9.23054 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 8.30262 , nan , 9.23054 , nan , 
ID-35-52 , -0.38862 , -0.3431 , -0.63603 , -0.27631 , -0.02648 , -0.21256 , 0.29303 , 0.22928 , 7.70401 , 9.18186 , 7.88981 , 9.12261 , nan , nan , 8.8842 , 9.26879 , nan , nan , nan , nan , nan , nan , nan , nan , 8.15934 , 0.63458 , 9.19108 , 0.07353 , 
ID-35-53 , -0.37794 , -0.33192 , -0.64147 , -0.26921 , -0.03164 , -0.19004 , 0.30965 , 0.23047 , 7.7619 , 9.18697 , 7.97084 , 9.12345 , nan , nan , 8.65038 , 9.26915 , nan , nan , nan , nan , nan , nan , nan , nan , 8.12771 , 0.46455 , 9.19319 , 0.07305 , 
ID-35-54 , -0.31025 , -0.36352 , -0.68029 , -0.1819 , 0.00736 , -0.16193 , 0.31687 , 0.29689 , 7.79612 , 9.18652 , 8.15711 , 9.11265 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 7.97662 , 0.25526 , 9.14958 , 0.05223 , 
ID-35-55 , -0.31485 , -0.37921 , -0.90113 , -0.21849 , -0.00674 , 0.0531 , 0.52201 , 0.25043 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 
ID-35-57 , -0.47923 , -0.32201 , -0.79358 , -0.53256 , -0.17488 , -0.15018 , 0.47166 , 0.08928 , nan , nan , nan , nan , nan , nan , 8.07776 , 9.22505 , nan , nan , 7.74509 , 9.2044 , nan , nan , nan , nan , 7.91143 , 0.23524 , 9.21472 , 0.01461 , 
ID-35-58 , -0.56632 , -0.32519 , -0.72302 , -0.72975 , -0.26087 , -0.33606 , 0.39793 , 0.00425 , 8.07033 , 9.2489 , 8.29944 , 9.18155 , nan , nan , 7.54664 , 9.18055 , nan , nan , 7.30909 , 9.16916 , nan , nan , nan , nan , 7.80638 , 0.45736 , 9.19504 , 0.03634 , 
ID-35-59 , -0.58024 , -0.30837 , -0.67609 , -0.78912 , -0.24997 , -0.35145 , 0.36782 , -0.06985 , 7.96244 , 9.23741 , 8.08568 , 9.17977 , nan , nan , 7.432 , 9.15366 , 7.46942 , 9.15601 , 7.21543 , 9.13747 , nan , nan , nan , nan , 7.63299 , 0.37248 , 9.17286 , 0.03911 , 
ID-35-60 , -0.43213 , -0.28216 , -0.63303 , -0.61821 , -0.12807 , -0.26667 , 0.35097 , -0.00058 , 7.91296 , 9.21754 , 8.12812 , 9.15305 , nan , nan , 7.63678 , 9.18334 , nan , nan , 7.48241 , 9.17493 , nan , nan , nan , nan , 7.79007 , 0.28725 , 9.18222 , 0.02679 , 
ID-35-61 , -0.49712 , -0.24588 , -0.65549 , -0.63725 , -0.20439 , -0.26494 , 0.40971 , 0.03739 , 8.15287 , 9.24415 , 8.48114 , 9.17604 , nan , nan , 7.70289 , 9.19637 , nan , nan , 7.4672 , 9.182 , nan , nan , nan , nan , 7.95102 , 0.45366 , 9.19964 , 0.03087 , 
ID-35-62 , -0.48955 , -0.26422 , -0.67955 , -0.65543 , -0.20939 , -0.28296 , 0.41543 , 0.04296 , 8.17526 , 9.24903 , nan , nan , nan , nan , 7.68615 , 9.19698 , nan , nan , 7.43826 , 9.18192 , nan , nan , nan , nan , 7.76656 , 0.37502 , 9.20931 , 0.03521 , 
ID-35-63 , -0.58552 , -0.25199 , -0.63409 , -0.80926 , -0.31793 , -0.40452 , 0.3822 , -0.02254 , 8.00722 , 9.25149 , 8.1848 , 9.18156 , nan , nan , 7.43453 , 9.16787 , nan , nan , 7.20736 , 9.15345 , nan , nan , nan , nan , 7.70847 , 0.46271 , 9.18859 , 0.04347 , 
ID-35-64 , -0.53533 , -0.26084 , -0.62339 , -0.74987 , -0.27258 , -0.36947 , 0.36265 , -0.01775 , 7.93627 , 9.23759 , 8.06762 , 9.1746 , nan , nan , 7.4749 , 9.17149 , nan , nan , 7.27645 , 9.15963 , nan , nan , nan , nan , 7.68881 , 0.3744 , 9.18583 , 0.0351 , 
ID-35-65 , -0.48505 , -0.36125 , -0.74352 , -0.59202 , -0.22261 , -0.28647 , 0.38237 , 0.07682 , 8.03015 , 9.23502 , 8.22694 , 9.17087 , nan , nan , 7.73851 , 9.20836 , nan , nan , 7.56921 , 9.19501 , nan , nan , nan , nan , 7.8912 , 0.29384 , 9.20232 , 0.02676 , 
ID-35-66 , -0.49547 , -0.3677 , -0.82698 , -0.6455 , -0.24709 , -0.25447 , 0.45937 , 0.06834 , 8.35128 , 9.26484 , nan , nan , nan , nan , 7.77139 , 9.2079 , nan , nan , 7.46446 , 9.1882 , nan , nan , nan , nan , 7.86238 , 0.45035 , 9.22031 , 0.0398 , 
ID-36-21 , 0.22508 , -0.78663 , -0.34629 , -0.14474 , 1.01171 , 0.36454 , -0.44025 , -0.94953 , 6.9316 , 8.3851 , 6.94517 , 8.38007 , 7.20234 , 8.31331 , 7.19481 , 8.69599 , 7.15969 , 8.69347 , 7.49323 , 8.70943 , nan , nan , nan , nan , 7.15447 , 0.206 , 8.52956 , 0.18809 , 
ID-36-22 , 0.24752 , -0.44126 , -0.277 , -0.02058 , 0.68878 , 0.08895 , -0.16416 , -0.27369 , 7.06594 , 8.74549 , 7.20414 , 8.69904 , 7.6005 , 8.6409 , 7.66961 , 9.09801 , nan , nan , nan , nan , nan , nan , nan , nan , 7.38505 , 0.2955 , 8.79586 , 0.20593 , 
ID-36-23 , 0.13364 , -0.25991 , -0.12493 , -0.14907 , 0.49047 , -0.17735 , -0.13488 , -0.1066 , 6.99525 , 8.82872 , 7.17945 , 8.75409 , 7.46883 , 8.68778 , 7.58459 , 9.15177 , nan , nan , nan , nan , nan , nan , nan , nan , 7.30703 , 0.26876 , 8.85559 , 0.20567 , 
ID-36-24 , -0.18485 , -0.10323 , 0.05966 , -0.67107 , 0.1935 , -0.48469 , -0.1628 , -0.34918 , 6.86406 , 8.86362 , 6.94659 , 8.81484 , 7.02134 , 8.77031 , 7.05833 , 9.0309 , nan , nan , 7.22331 , 9.03379 , nan , nan , nan , nan , 7.02273 , 0.13461 , 8.90269 , 0.12288 , 
ID-36-25 , -0.55192 , 0.17684 , 0.27258 , -1.07305 , -0.33996 , -0.80158 , -0.09564 , -0.36711 , 6.83872 , 8.99952 , 6.87073 , 8.97936 , nan , nan , 6.85488 , 9.01169 , 6.93743 , 9.01492 , 6.87213 , 9.00994 , nan , nan , nan , nan , 6.87477 , 0.03757 , 9.00308 , 0.01446 , 
ID-36-27 , 0.27488 , -0.07252 , 0.15986 , -0.78364 , 0.71565 , -0.20028 , -0.23227 , -0.81563 , 6.88658 , 8.73 , 7.16521 , 8.6159 , 6.91069 , 8.7149 , 6.91452 , 8.76596 , 7.42364 , 8.7926 , 6.93363 , 8.76423 , nan , nan , nan , nan , 7.03904 , 0.21456 , 8.7306 , 0.06266 , 
ID-36-28 , -0.00893 , -0.26572 , -0.21406 , -0.64441 , 0.43429 , -0.08974 , -0.05156 , -0.60622 , 7.12596 , 8.89566 , 7.20355 , 8.86604 , 7.13045 , 8.89768 , 7.13172 , 8.90238 , 7.22314 , 8.91197 , 7.14196 , 8.90009 , nan , nan , nan , nan , 7.15946 , 0.04252 , 8.89564 , 0.01557 , 
ID-36-29 , 0.00958 , -0.28082 , -0.28214 , -0.555 , 0.36971 , -0.08911 , 0.00142 , -0.46447 , 7.18836 , 8.94713 , 7.31803 , 8.90337 , 7.23352 , 8.92949 , 7.23913 , 8.98733 , nan , nan , 7.29073 , 8.99025 , nan , nan , nan , nan , 7.25395 , 0.05098 , 8.95152 , 0.03743 , 
ID-36-30 , -0.08122 , -0.33575 , -0.34908 , -0.55151 , 0.25453 , -0.15255 , 0.01343 , -0.38553 , 7.17813 , 8.97103 , 7.24265 , 8.94097 , 7.24543 , 8.94126 , 7.2626 , 9.02565 , nan , nan , 7.34779 , 9.02572 , nan , nan , nan , nan , 7.25532 , 0.06087 , 8.98093 , 0.04265 , 
ID-36-31 , -0.05309 , -0.32787 , -0.41653 , -0.48819 , 0.27478 , -0.03418 , 0.08876 , -0.36525 , 7.34338 , 9.01261 , 7.40739 , 8.99135 , nan , nan , 7.39773 , 9.04207 , nan , nan , 7.44396 , 9.03922 , nan , nan , nan , nan , 7.39811 , 0.04157 , 9.02131 , 0.02398 , 
ID-36-32 , -0.07645 , -0.35147 , -0.42592 , -0.52276 , 0.27502 , -0.0585 , 0.07454 , -0.38973 , 7.30538 , 9.00585 , 7.35962 , 8.98806 , nan , nan , 7.34706 , 9.02812 , nan , nan , 7.38234 , 9.02572 , nan , nan , nan , nan , 7.3486 , 0.0323 , 9.01194 , 0.01879 , 
ID-36-33 , -0.00498 , -0.32389 , -0.30787 , -0.54333 , 0.36204 , -0.11468 , -0.01591 , -0.44456 , 7.15822 , 8.93563 , 7.25101 , 8.89498 , 7.22765 , 8.9074 , 7.23691 , 8.99696 , nan , nan , 7.31884 , 8.99976 , nan , nan , nan , nan , 7.23853 , 0.05739 , 8.94695 , 0.0492 , 
ID-36-34 , 0.12057 , -0.28024 , -0.22788 , -0.6109 , 0.57366 , -0.07494 , -0.05227 , -0.58822 , 7.13081 , 8.89207 , 7.31297 , 8.82874 , 7.15249 , 8.88673 , 7.15553 , 8.91405 , nan , nan , 7.17953 , 8.91309 , nan , nan , nan , nan , 7.18626 , 0.0729 , 8.88694 , 0.03476 , 
ID-36-35 , -0.00604 , -0.06767 , -0.24219 , -0.75034 , 0.45451 , 0.13926 , 0.17462 , -0.71498 , 7.59676 , 9.04882 , 7.7579 , 9.01493 , nan , nan , 7.20794 , 8.84877 , 7.10586 , 8.83901 , 6.99751 , 8.82779 , nan , nan , nan , nan , 7.33319 , 0.32783 , 8.91587 , 0.10684 , 
ID-36-36 , -0.03565 , -0.11526 , -0.31814 , -0.70725 , 0.31604 , 0.01088 , 0.20297 , -0.51516 , 7.59159 , 9.08821 , 7.91844 , 9.02702 , nan , nan , 7.27482 , 8.96248 , 7.35978 , 8.96904 , 7.12089 , 8.95054 , nan , nan , nan , nan , 7.45311 , 0.31088 , 8.99946 , 0.05771 , 
ID-36-37 , -0.28817 , -0.19572 , -0.40411 , -0.83157 , -0.0286 , -0.27819 , 0.20849 , -0.34488 , 7.46802 , 9.14098 , 7.61892 , 9.08288 , nan , nan , 7.20639 , 9.04287 , 7.2407 , 9.03524 , 7.07277 , 9.02832 , nan , nan , nan , nan , 7.32136 , 0.21884 , 9.06606 , 0.04692 , 
ID-36-38 , -0.41077 , -0.24076 , -0.49716 , -0.8225 , -0.18485 , -0.38285 , 0.2565 , -0.18315 , 7.55813 , 9.18785 , 7.69059 , 9.12414 , nan , nan , 7.27236 , 9.10786 , nan , nan , 7.14384 , 9.09256 , nan , nan , nan , nan , 7.41623 , 0.25186 , 9.1281 , 0.04187 , 
ID-36-39 , -0.44661 , -0.33368 , -0.66847 , -0.75493 , -0.19328 , -0.28867 , 0.33489 , -0.13137 , 7.84005 , 9.2132 , 7.99543 , 9.15101 , nan , nan , 7.42187 , 9.13426 , nan , nan , 7.23104 , 9.11732 , nan , nan , nan , nan , 7.6221 , 0.35586 , 9.15395 , 0.04183 , 
ID-36-40 , -0.44685 , -0.39729 , -0.68476 , -0.75104 , -0.14904 , -0.34901 , 0.28757 , -0.11447 , 7.66686 , 9.19877 , 7.79965 , 9.13964 , nan , nan , 7.38255 , 9.13689 , nan , nan , 7.2403 , 9.12398 , nan , nan , nan , nan , 7.52234 , 0.25618 , 9.14982 , 0.03334 , 
ID-36-41 , -0.45032 , -0.3238 , -0.5645 , -0.74576 , -0.12503 , -0.35121 , 0.2408 , -0.15375 , 7.50994 , 9.17497 , 7.61933 , 9.12943 , nan , nan , 7.33487 , 9.12144 , nan , nan , 7.23236 , 9.10976 , nan , nan , nan , nan , 7.42412 , 0.17341 , 9.1339 , 0.02855 , 
ID-36-42 , -0.51213 , -0.32072 , -0.5997 , -0.75888 , -0.19751 , -0.38751 , 0.27907 , -0.0923 , 7.63309 , 9.2001 , 7.69798 , 9.15607 , nan , nan , 7.37074 , 9.14302 , nan , nan , 7.23961 , 9.13154 , nan , nan , nan , nan , 7.48535 , 0.21646 , 9.15768 , 0.03 , 
ID-36-43 , -0.58842 , -0.31337 , -0.53741 , -0.74483 , -0.28114 , -0.52477 , 0.22413 , 0.00406 , 7.44456 , 9.19154 , 7.48733 , 9.15625 , nan , nan , 7.34562 , 9.17082 , nan , nan , 7.28842 , 9.16789 , nan , nan , nan , nan , 7.39148 , 0.09079 , 9.17162 , 0.01469 , 
ID-36-44 , -0.91725 , -0.29467 , -0.51457 , -1.04186 , -0.59828 , -0.80574 , 0.22 , -0.01612 , 7.4044 , 9.23205 , 7.42993 , 9.19577 , nan , nan , 7.09861 , 9.14996 , 7.05887 , 9.14969 , 6.98212 , 9.14162 , nan , nan , nan , nan , 7.19479 , 0.20748 , 9.17382 , 0.03893 , 
ID-36-45 , -1.13844 , -0.27401 , -0.49306 , -1.35263 , -0.83484 , -1.10078 , 0.21915 , -0.0327 , 7.37178 , 9.27872 , 7.413 , 9.21789 , nan , nan , 6.89366 , 9.13188 , 6.84272 , 9.13009 , 6.72847 , 9.12065 , nan , nan , nan , nan , 7.04993 , 0.31863 , 9.17585 , 0.06969 , 
ID-36-46 , -0.81 , -0.24069 , -0.48215 , -1.05104 , -0.50145 , -0.72297 , 0.24156 , -0.08652 , 7.47255 , 9.23096 , 7.50231 , 9.18904 , nan , nan , 7.10134 , 9.12747 , 7.06031 , 9.12878 , 6.9641 , 9.11587 , nan , nan , nan , nan , 7.22012 , 0.24927 , 9.15842 , 0.04962 , 
ID-36-47 , -0.38009 , -0.233 , -0.48784 , -0.57202 , -0.07352 , -0.30291 , 0.25494 , -0.01418 , 7.56394 , 9.17537 , 7.7148 , 9.11607 , nan , nan , 7.56327 , 9.1765 , nan , nan , 7.56564 , 9.17563 , nan , nan , nan , nan , 7.60191 , 0.07527 , 9.16089 , 0.02989 , 
ID-36-48 , -0.26968 , -0.15509 , -0.42834 , -0.36365 , 0.03147 , -0.1674 , 0.27334 , 0.07709 , 7.65548 , 9.1644 , 7.94651 , 9.08175 , nan , nan , 7.97962 , 9.21882 , nan , nan , nan , nan , nan , nan , nan , nan , 7.86053 , 0.17835 , 9.15499 , 0.06902 , 
ID-36-49 , -0.20005 , -0.21013 , -0.53141 , -0.16609 , 0.13622 , -0.03221 , 0.32138 , 0.1875 , 7.84747 , 9.17058 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 7.84747 , nan , 9.17058 , nan , 
ID-36-50 , -0.34568 , -0.28058 , -0.68522 , -0.18959 , -0.00097 , -0.05723 , 0.40473 , 0.27238 , 8.22505 , 9.21399 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 8.22505 , inf , 9.21399 , nan , 
ID-36-51 , -0.42949 , -0.30945 , -0.67749 , -0.24638 , -0.08291 , -0.16963 , 0.36814 , 0.29139 , 8.00702 , 9.21223 , 8.23455 , 9.15658 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 8.12079 , 0.16089 , 9.1844 , 0.03935 , 
ID-36-52 , -0.40992 , -0.33659 , -0.63873 , -0.2045 , -0.06878 , -0.22985 , 0.30224 , 0.32758 , 7.73245 , 9.18894 , 7.90311 , 9.13166 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 7.81778 , 0.12068 , 9.1603 , 0.0405 , 
ID-36-58 , -0.33387 , -0.31809 , -0.63237 , -0.54855 , -0.02103 , -0.2526 , 0.31437 , 0.01843 , 7.7686 , 9.19822 , 8.09774 , 9.1159 , nan , nan , 7.68867 , 9.19076 , nan , nan , 7.64669 , 9.18558 , nan , nan , nan , nan , 7.80042 , 0.20456 , 9.17262 , 0.03816 , 
ID-36-59 , -0.39297 , -0.30028 , -0.6037 , -0.61359 , -0.07079 , -0.28579 , 0.30352 , -0.02429 , 7.72901 , 9.19759 , 7.92807 , 9.12668 , nan , nan , 7.5707 , 9.17422 , nan , nan , 7.47833 , 9.1699 , nan , nan , nan , nan , 7.67653 , 0.19707 , 9.1671 , 0.02956 , 
ID-36-60 , -0.31041 , -0.30496 , -0.64823 , -0.50116 , 0.01645 , -0.13809 , 0.34337 , -0.0197 , 7.91322 , 9.1959 , 8.33573 , 9.12169 , nan , nan , 7.80798 , 9.18626 , nan , nan , 7.73838 , 9.18119 , nan , nan , nan , nan , 7.94883 , 0.26776 , 9.17126 , 0.0336 , 
ID-36-61 , -0.3579 , -0.28621 , -0.62172 , -0.4903 , -0.05028 , -0.13585 , 0.33561 , -0.01884 , 7.88125 , 9.19186 , 8.17775 , 9.13121 , nan , nan , 7.81457 , 9.18675 , nan , nan , 7.76696 , 9.18248 , nan , nan , nan , nan , 7.91013 , 0.18447 , 9.17308 , 0.02817 , 
ID-36-62 , -0.4737 , -0.3055 , -0.69303 , -0.6067 , -0.15569 , -0.23394 , 0.38762 , 0.01486 , 8.05688 , 9.23016 , 8.277 , 9.17029 , nan , nan , 7.70946 , 9.19089 , nan , nan , 7.50835 , 9.17933 , nan , nan , nan , nan , 7.88792 , 0.34441 , 9.19267 , 0.02638 , 
ID-36-63 , -0.53708 , -0.28575 , -0.65576 , -0.71337 , -0.27331 , -0.3702 , 0.3701 , 0.02693 , 7.96734 , 9.24112 , 8.11939 , 9.17532 , nan , nan , 7.53502 , 9.18591 , nan , nan , 7.33874 , 9.17504 , nan , nan , nan , nan , 7.74012 , 0.36453 , 9.19435 , 0.03159 , 
ID-36-64 , -0.52388 , -0.35779 , -0.71577 , -0.68265 , -0.23877 , -0.3336 , 0.35808 , 0.00903 , 7.92606 , 9.23036 , 8.0401 , 9.17306 , nan , nan , 7.55785 , 9.18228 , nan , nan , 7.38163 , 9.1729 , nan , nan , nan , nan , 7.72641 , 0.30852 , 9.18965 , 0.02749 , 
ID-36-65 , -0.43838 , -0.37684 , -0.76537 , -0.55077 , -0.16815 , -0.23113 , 0.38863 , 0.06899 , 8.06061 , 9.23024 , 8.37011 , 9.163 , nan , nan , 7.83771 , 9.21007 , nan , nan , 7.67727 , 9.19743 , nan , nan , nan , nan , 7.98643 , 0.30023 , 9.20018 , 0.02823 , 
ID-36-66 , -0.3718 , -0.37644 , -0.85481 , -0.51972 , -0.11468 , -0.09654 , 0.47847 , 0.05529 , nan , nan , nan , nan , nan , nan , 8.14493 , 9.21771 , nan , nan , 7.7548 , 9.19761 , nan , nan , nan , nan , 7.94987 , 0.27587 , 9.20766 , 0.01422 , 
ID-36-67 , -0.19436 , -0.35183 , -0.80511 , -0.3824 , 0.04478 , 0.03011 , 0.45337 , 0.04087 , nan , nan , nan , nan , nan , nan , 8.59745 , 9.2205 , nan , nan , nan , nan , nan , nan , nan , nan , 8.59745 , inf , 9.2205 , nan , 
ID-37-20 , 0.51487 , -0.95721 , 0.06094 , 0.1451 , 1.47208 , 0.20116 , -1.01805 , -1.07411 , nan , nan , nan , nan , nan , nan , 6.98388 , 8.58334 , nan , nan , nan , nan , nan , nan , nan , nan , 6.98388 , nan , 8.58334 , nan , 
ID-37-21 , 0.4997 , -0.30154 , 0.04715 , -0.19892 , 0.80124 , 0.0326 , -0.3486 , -0.58012 , 6.86993 , 8.55467 , 7.33616 , 8.42686 , 7.22039 , 8.44128 , 7.23535 , 8.92503 , nan , nan , 7.7207 , 8.95362 , nan , nan , nan , nan , 7.2765 , 0.30456 , 8.66029 , 0.25968 , 
ID-37-22 , 0.27767 , -0.21992 , -0.09196 , -0.05526 , 0.49758 , -0.01541 , -0.12786 , -0.16771 , 7.06494 , 8.80331 , 7.30661 , 8.72447 , 7.59721 , 8.68528 , 7.70473 , 9.14055 , nan , nan , nan , nan , nan , nan , nan , nan , 7.41837 , 0.28948 , 8.8384 , 0.20733 , 
ID-37-23 , -0.03105 , 0.04425 , 0.21544 , -0.36599 , 0.3135 , -0.425 , -0.17109 , -0.11207 , 6.87398 , 8.84215 , 6.99972 , 8.76522 , 7.22906 , 8.68059 , 7.31146 , 9.13329 , nan , nan , nan , nan , nan , nan , nan , nan , 7.10355 , 0.20204 , 8.85531 , 0.19672 , 
ID-37-24 , -0.24087 , 0.15066 , 0.16764 , -1.09375 , 0.17506 , -0.437 , -0.01689 , -0.67363 , 7.0378 , 8.9988 , 7.11149 , 8.96209 , nan , nan , 6.86925 , 8.84475 , 6.913 , 8.84798 , 6.76076 , 8.83596 , nan , nan , nan , nan , 6.93846 , 0.13859 , 8.89792 , 0.07657 , 
ID-37-26 , -0.11818 , 0.25458 , 0.44258 , -0.92778 , 0.16971 , -0.59898 , -0.1879 , -0.5167 , 6.80304 , 8.862 , 6.9465 , 8.77312 , 6.86335 , 8.82198 , 6.87535 , 8.93481 , 7.21251 , 8.96007 , 6.93402 , 8.93772 , nan , nan , nan , nan , 6.93913 , 0.14363 , 8.88161 , 0.07462 , 
ID-37-27 , 0.03995 , 0.03349 , 0.03164 , -0.73198 , 0.47887 , 0.04391 , 0.00194 , -0.77395 , 7.2497 , 8.9222 , 7.34813 , 8.89431 , 7.11709 , 8.98528 , 7.09784 , 8.80506 , 7.09747 , 8.80245 , 6.99072 , 8.7929 , nan , nan , nan , nan , 7.15016 , 0.12738 , 8.86703 , 0.07909 , 
ID-37-28 , 0.00492 , -0.32507 , -0.25143 , -0.50516 , 0.4589 , -0.07723 , -0.07354 , -0.50147 , 7.10497 , 8.87103 , 7.18413 , 8.84308 , 7.208 , 8.83195 , 7.21933 , 8.96589 , 7.47644 , 8.9831 , 7.33122 , 8.97227 , nan , nan , nan , nan , 7.25401 , 0.13104 , 8.91122 , 0.06989 , 
ID-37-29 , -0.02496 , -0.37452 , -0.46238 , -0.49213 , 0.34956 , -0.0089 , 0.08796 , -0.39527 , 7.35285 , 9.00793 , 7.43198 , 8.98247 , nan , nan , 7.38711 , 9.02812 , nan , nan , 7.41797 , 9.02522 , nan , nan , nan , nan , 7.39748 , 0.03516 , 9.01093 , 0.02096 , 
